INFO 2025-03-29 14:32:10,602 basehttp "GET /jobs/10/ HTTP/1.1" 200 15705
INFO 2025-03-29 14:32:14,453 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 14:32:14,461 basehttp "GET /accounts/login/ HTTP/1.1" 200 7855
INFO 2025-03-29 14:32:19,820 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 14:32:19,834 basehttp "GET /accounts/profile/ HTTP/1.1" 200 13093
INFO 2025-03-29 14:32:22,519 basehttp "GET /post-job/ HTTP/1.1" 200 11268
INFO 2025-03-29 14:32:23,389 basehttp "GET /dashboard/ HTTP/1.1" 200 30210
INFO 2025-03-29 14:32:27,188 basehttp "GET /jobs/10/applications/ HTTP/1.1" 200 14452
INFO 2025-03-29 14:32:29,518 basehttp "GET /media/resumes/DucSon_Resume.pdf HTTP/1.1" 304 0
INFO 2025-03-29 14:32:40,413 basehttp "POST /applications/1/update-status/ HTTP/1.1" 302 0
INFO 2025-03-29 14:32:40,420 basehttp "GET /jobs/10/applications/ HTTP/1.1" 200 14833
INFO 2025-03-29 14:32:44,116 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 14:32:44,123 basehttp "GET /accounts/login/ HTTP/1.1" 200 7855
INFO 2025-03-29 14:32:47,587 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 14:32:47,609 basehttp "GET /accounts/profile/ HTTP/1.1" 200 19335
INFO 2025-03-29 14:32:47,653 basehttp "GET /media/profile_pics/RAG_image.png HTTP/1.1" 304 0
INFO 2025-03-29 14:32:50,239 basehttp "GET /my-applications/ HTTP/1.1" 200 10185
INFO 2025-03-29 14:34:13,889 autoreload D:\Job-Portal-Python-ver2\jobs\models.py changed, reloading.
INFO 2025-03-29 14:34:14,664 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:34:37,735 autoreload D:\Job-Portal-Python-ver2\jobs\admin.py changed, reloading.
INFO 2025-03-29 14:34:38,491 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:44:59,055 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:45:00,885 basehttp "GET / HTTP/1.1" 200 23141
INFO 2025-03-29 14:45:02,698 basehttp "GET /notifications/ HTTP/1.1" 200 7807
INFO 2025-03-29 14:45:05,039 basehttp "GET /my-applications/ HTTP/1.1" 200 12402
INFO 2025-03-29 14:45:12,930 basehttp "GET /jobs/10/ HTTP/1.1" 200 16368
INFO 2025-03-29 14:45:17,102 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 14:45:17,115 basehttp "GET /accounts/login/ HTTP/1.1" 200 7855
INFO 2025-03-29 14:45:21,145 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 14:45:21,156 basehttp "GET /accounts/profile/ HTTP/1.1" 200 13159
INFO 2025-03-29 14:45:23,829 basehttp "GET / HTTP/1.1" 200 22799
INFO 2025-03-29 14:45:29,212 basehttp "GET /dashboard/ HTTP/1.1" 200 30276
INFO 2025-03-29 14:45:31,344 basehttp "GET /jobs/10/applications/ HTTP/1.1" 200 14516
INFO 2025-03-29 14:45:37,031 basehttp "POST /applications/1/update-status/ HTTP/1.1" 302 0
INFO 2025-03-29 14:45:37,045 basehttp "GET /jobs/10/applications/ HTTP/1.1" 200 14899
INFO 2025-03-29 14:45:39,894 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 14:45:39,905 basehttp "GET /accounts/login/ HTTP/1.1" 200 7855
INFO 2025-03-29 14:45:43,586 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 14:45:43,600 basehttp "GET /accounts/profile/ HTTP/1.1" 200 20684
INFO 2025-03-29 14:45:43,644 basehttp "GET /media/profile_pics/RAG_image.png HTTP/1.1" 304 0
INFO 2025-03-29 14:45:44,575 basehttp "GET /notifications/ HTTP/1.1" 200 11744
INFO 2025-03-29 14:45:53,573 basehttp "GET /jobs/10/ HTTP/1.1" 200 16662
INFO 2025-03-29 14:46:08,030 basehttp "GET /accounts/register/ HTTP/1.1" 200 10517
INFO 2025-03-29 14:52:36,183 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:52:37,617 basehttp "GET / HTTP/1.1" 200 23435
INFO 2025-03-29 14:52:40,528 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 14:52:40,542 basehttp "GET /accounts/login/ HTTP/1.1" 200 7855
INFO 2025-03-29 14:52:45,956 basehttp "GET /accounts/login/ HTTP/1.1" 200 7268
INFO 2025-03-29 14:52:49,489 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 14:52:49,505 basehttp "GET /accounts/profile/ HTTP/1.1" 200 20684
INFO 2025-03-29 14:52:49,547 basehttp "GET /media/profile_pics/RAG_image.png HTTP/1.1" 304 0
INFO 2025-03-29 14:52:50,809 basehttp "GET /notifications/ HTTP/1.1" 200 11744
INFO 2025-03-29 14:52:51,602 basehttp "POST /notifications/ HTTP/1.1" 302 0
INFO 2025-03-29 14:52:51,610 basehttp "GET /notifications/ HTTP/1.1" 200 10699
INFO 2025-03-29 14:52:52,454 basehttp "GET /notifications/ HTTP/1.1" 200 10290
INFO 2025-03-29 14:52:54,123 basehttp "GET / HTTP/1.1" 200 23141
INFO 2025-03-29 14:52:57,273 basehttp "GET /jobs/9/ HTTP/1.1" 200 16261
INFO 2025-03-29 14:53:06,911 basehttp "GET / HTTP/1.1" 200 23141
INFO 2025-03-29 14:57:29,377 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 14:57:30,946 basehttp "GET / HTTP/1.1" 200 23315
INFO 2025-03-29 14:57:31,054 basehttp "GET /static/css/responsive.css?v=1743235050 HTTP/1.1" 200 9896
INFO 2025-03-29 14:57:31,057 basehttp "GET /static/css/main.css?v=1743235050 HTTP/1.1" 200 16740
INFO 2025-03-29 14:57:43,177 basehttp "GET /jobs/11/ HTTP/1.1" 200 16378
INFO 2025-03-29 14:57:43,238 basehttp "GET /static/css/main.css?v=1743235063 HTTP/1.1" 200 16740
INFO 2025-03-29 14:57:43,241 basehttp "GET /static/css/responsive.css?v=1743235063 HTTP/1.1" 200 9896
INFO 2025-03-29 15:07:16,725 autoreload Watching for file changes with StatReloader
INFO 2025-03-29 15:07:18,023 basehttp "GET / HTTP/1.1" 200 23315
INFO 2025-03-29 15:07:18,145 basehttp "GET /static/css/main.css?v=1743235637 HTTP/1.1" 200 16992
INFO 2025-03-29 15:07:18,151 basehttp "GET /static/css/responsive.css?v=1743235638 HTTP/1.1" 200 10405
INFO 2025-03-29 15:07:27,616 basehttp "GET / HTTP/1.1" 200 23315
INFO 2025-03-29 15:07:27,655 basehttp "GET /static/css/responsive.css?v=1743235647 HTTP/1.1" 200 10405
INFO 2025-03-29 15:07:27,657 basehttp "GET /static/css/main.css?v=1743235647 HTTP/1.1" 200 16992
INFO 2025-03-29 15:11:51,609 autoreload Watching for file changes with StatReloader
